,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,average word length,vocabulary
2020-10-06,1643.0,1.278149726110773,4.686548995739501,0.5477784540474742,2.3128423615337796,0.426049908703591,0.6695069993913573,0.30432136335970783,0.5477784540474742,5.421180766889836,657.0
2020-10-12,182.0,1.098901098901099,2.197802197802198,0.0,0.0,0.0,0.5494505494505495,2.7472527472527473,0.0,4.747252747252747,126.0
2020-10-14,1592.0,1.8844221105527637,0.5653266331658292,1.0678391959798994,0.06281407035175879,0.9422110552763818,0.4396984924623116,1.3819095477386936,0.12562814070351758,4.217336683417085,481.0
2020-10-15,1692.0,1.3593380614657211,0.5319148936170213,0.0591016548463357,0.0,0.0591016548463357,0.2364066193853428,0.5319148936170213,0.0,4.708037825059102,599.0
2020-10-29,421.0,0.9202453987730062,0.9202453987730062,0.7936507936507936,0.0,0.4750593824228029,0.4761904761904762,0.3067484662576687,0.0,4.98812351543943,181.0
2020-11-01,207.0,0.0,0.966183574879227,0.966183574879227,0.4830917874396135,0.4830917874396135,0.0,0.0,0.0,4.632850241545894,136.0
2020-11-17,859.0,1.0477299185098952,0.5882352941176471,0.49019607843137253,0.0,0.3952569169960474,0.23282887077997672,0.8149010477299184,0.0,5.27156862745098,382.0
2020-11-18,488.0,0.6147540983606558,0.4098360655737705,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,4.313524590163935,197.0
2020-12-15,589.5,1.5019556933573646,0.4525257489198763,0.5531264549300622,0.0,0.4408402726778609,0.22895870536525875,0.6433673501879156,0.0,4.823428170003512,288.5
2021-01-01,121.0,1.6528925619834711,0.8264462809917356,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,4.925619834710743,90.0
2021-01-08,357.0,1.1408078152637815,0.5704039076318907,0.6216190108191654,0.0,0.40441176470588236,0.0,0.6689580306405118,0.0,4.858503401360544,190.5
